"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979"
"36420","Oklahoma City, OK (Metropolitan Statistical Area)","2","Population (persons) 1/",697691,728165,751178,770165,784927,792748,798210,808238,820775,837101,851930
"36420","Oklahoma City, OK (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3833,4144,4479,4796,5210,5766,6296,6818,7547,8495,9615
"36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",313320,357422,395612,427521,487701,554735,633132,726738,823320,981445,1128038
"36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",75284,77498,79920,81970,84930,89466,93760,97798,106529,112782,119176
"36500","Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4162,4612,4950,5216,5742,6201,6753,7431,7729,8702,9465
"36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2428672,2658127,2865198,3145062,3540683,3807732,4208664,4587524,5033558,5651599,6191919
"36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)","2","Population (persons) 1/",608927,621778,633774,643739,648329,652850,649131,656376,655126,658391,657736
"36540","Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3988,4275,4521,4886,5461,5832,6484,6989,7683,8584,9414
"36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1859633,2090897,2437079,2891041,3413913,3739141,4010805,4430995,4932360,5766388,6652604
"36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",510189,528201,558715,599794,644122,680514,689597,704932,725644,749095,780907
"36740","Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3645,3959,4362,4820,5300,5495,5816,6286,6797,7698,8519
"36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",484260,507667,532948,575795,639027,705292,778467,856350,959040,1064165,1189621
"36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",127138,130213,131228,131616,130530,129132,130425,130569,130632,129936,130845
"36780","Oshkosh-Neenah, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3809,3899,4061,4375,4896,5462,5969,6559,7342,8190,9092
"36980","Owensboro, KY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",295011,320584,346680,385742,428085,476524,518329,577142,648219,726593,822467
"36980","Owensboro, KY (Metropolitan Statistical Area)","2","Population (persons) 1/",94604,95768,96960,97215,98090,98996,99816,100389,100759,101985,103209
"36980","Owensboro, KY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3118,3348,3575,3968,4364,4814,5193,5749,6433,7125,7969
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1567032,1675029,1846661,2086155,2368468,2697313,3067325,3415649,3925078,4631103,5233301
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",369811,381174,395691,408523,419461,433885,448918,460485,478695,494086,512189
"37100","Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4237,4394,4667,5107,5646,6217,6833,7418,8200,9373,10218
"37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",979451,960656,997539,1098130,1214884,1288875,1425801,1545551,1722462,2011797,2362778
"37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",219003,229660,231701,230503,238222,238464,241241,240791,241451,251031,263038
"37340","Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4472,4183,4305,4764,5100,5405,5910,6419,7134,8014,8983
"37460","Panama City, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",228539,266684,296150,328489,375372,428739,480586,541800,588134,676419,745715
"37460","Panama City, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",73881,75685,78060,79749,81835,86559,89167,91847,93418,94759,97516
"37460","Panama City, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3093,3524,3794,4119,4587,4953,5390,5899,6296,7138,7647
"37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",295022,318216,337191,369651,406901,463093,495791,547765,622084,701671,772357
"37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)","2","Population (persons) 1/",89855,90698,90111,91003,91866,92182,93160,94121,94964,96719,97422
"37620","Parkersburg-Vienna, WV (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3283,3509,3742,4062,4429,5024,5322,5820,6551,7255,7928
"37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",861179,972357,1100934,1233579,1323451,1479983,1639777,1738312,1897906,2131332,2378340
"37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",239080,244134,251153,261051,264441,267551,275666,282287,285381,286428,289161
"37860","Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3602,3983,4384,4725,5005,5532,5948,6158,6650,7441,8225
"37900","Peoria, IL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1577151,1721287,1876463,2027148,2344586,2621964,3009756,3236367,3511394,3892295,4186667
"37900","Peoria, IL (Metropolitan Statistical Area)","2","Population (persons) 1/",403102,405961,411910,416337,417402,419469,421670,424983,425828,427665,427585
"37900","Peoria, IL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3913,4240,4556,4869,5617,6251,7138,7615,8246,9101,9791
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",22803572,24520198,26125091,28339983,30621832,33305265,35981127,39176435,42605446,46787916,51530923
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)","2","Population (persons) 1/",5261815,5331133,5362194,5353850,5317951,5295959,5288609,5280969,5264778,5247420,5248348
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4334,4599,4872,5293,5758,6289,6804,7418,8093,8916,9819
"38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3893089,4435397,5038059,5785408,6707040,7613878,8141145,9126107,10352142,12273363,14595699
"38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)","2","Population (persons) 1/",1013400,1049680,1100219,1163970,1237668,1301957,1337680,1366423,1416931,1476485,1546348
"38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3842,4225,4579,4970,5419,5848,6086,6679,7306,8313,9439
"38220","Pine Bluff, AR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",271022,290916,320454,347493,405124,434033,476783,535406,592237,679727,758571
"38220","Pine Bluff, AR (Metropolitan Statistical Area)","2","Population (persons) 1/",104853,104477,103719,104888,104231,105251,105335,106074,106613,108520,110555
"38220","Pine Bluff, AR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2585,2784,3090,3313,3887,4124,4526,5047,5555,6264,6861
"38300","Pittsburgh, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",10538674,11286375,11887371,12858851,14023848,15575362,17206793,18750712,20644417,22691978,25139310
"38300","Pittsburgh, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",2759303,2758743,2760937,2751873,2730057,2703028,2700715,2693955,2683597,2674747,2659625
"38300","Pittsburgh, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3819,4091,4306,4673,5137,5762,6371,6960,7693,8484,9452
"38340","Pittsfield, MA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",578436,617044,657388,706423,779029,845894,906579,958249,1018502,1119412,1235616
"38340","Pittsfield, MA (Metropolitan Statistical Area)","2","Population (persons) 1/",148981,149893,150987,148869,149573,149649,148788,146360,144826,146354,145437
"38340","Pittsfield, MA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3883,4117,4354,4745,5208,5653,6093,6547,7033,7649,8496
"38540","Pocatello, ID (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",183676,203057,222187,251464,286795,330492,374512,437143,481350,544278,594367
"38540","Pocatello, ID (Metropolitan Statistical Area)","2","Population (persons) 1/",56345,57149,58032,59267,59678,61389,62788,65932,68838,70546,71582
"38540","Pocatello, ID (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3260,3553,3829,4243,4806,5384,5965,6630,6993,7715,8303
"38860","Portland-South Portland, ME (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1206008,1309394,1412610,1564546,1715429,1876732,2075896,2336245,2572894,2882269,3193454
"38860","Portland-South Portland, ME (Metropolitan Statistical Area)","2","Population (persons) 1/",325561,328590,336169,342955,349490,356106,360891,365186,372562,377860,383159
"38860","Portland-South Portland, ME (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3704,3985,4202,4562,4908,5270,5752,6397,6906,7628,8335
"38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4470485,4839750,5289170,5892337,6599173,7470277,8291936,9287115,10335263,11888345,13497187
"38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)","2","Population (persons) 1/",1069708,1085025,1105374,1134259,1157768,1174809,1192510,1213090,1242430,1275246,1312315
"38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4179,4460,4785,5195,5700,6359,6953,7656,8319,9322,10285
"38940","Port St. Lucie, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",276539,314908,365479,441651,539533,618281,692720,790994,910728,1086736,1304264
"38940","Port St. Lucie, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",76748,79741,84589,90118,102977,112792,117754,122024,126939,133944,143206
"38940","Port St. Lucie, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3603,3949,4321,4901,5239,5482,5883,6482,7175,8113,9108
"39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1765980,1928321,2134783,2357479,2610794,2872515,3165617,3397625,3705209,4119419,4623555
"39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)","2","Population (persons) 1/",437005,446438,456961,459527,468716,475356,483292,483589,489832,495984,502051
"39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4041,4319,4672,5130,5570,6043,6550,7026,7564,8306,9209
"39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",123715,144363,171295,203467,241208,263506,299669,332974,384717,449804,517155
"39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)","2","Population (persons) 1/",35800,37570,40403,44864,47951,50233,50194,55746,59742,62377,65842
"39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3456,3843,4240,4535,5030,5246,5970,5973,6440,7211,7854
"39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",5338376,5814992,6202171,6770032,7284619,7710883,8369663,9182532,10070327,11091486,12330433
"39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)","2","Population (persons) 1/",1373193,1396129,1413149,1430040,1437274,1412609,1406082,1415810,1422032,1425662,1430055
"39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3888,4165,4389,4734,5068,5459,5952,6486,7082,7780,8622
"39340","Provo-Orem, UT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",363774,398439,442217,512139,589542,663155,737418,859244,992780,1147489,1317997
"39340","Provo-Orem, UT (Metropolitan Statistical Area)","2","Population (persons) 1/",139100,143630,150643,159828,167341,174411,179319,185213,196202,204554,215721
"39340","Provo-Orem, UT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2615,2774,2936,3204,3523,3802,4112,4639,5060,5610,6110
"39380","Pueblo, CO (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",380023,417116,460152,510393,579201,647868,715356,775126,830738,920575,1027687
"39380","Pueblo, CO (Metropolitan Statistical Area)","2","Population (persons) 1/",117657,118574,120746,122032,124680,124611,126644,125675,124638,123963,125884
"39380","Pueblo, CO (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3230,3518,3811,4182,4646,5199,5649,6168,6665,7426,8164
"39460","Punta Gorda, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",87588,104816,123756,154008,187787,215874,241617,278804,330545,400771,470130
"39460","Punta Gorda, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",26456,27977,30046,32364,36771,41468,43796,44299,47062,50945,55299
"39460","Punta Gorda, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3311,3747,4119,4759,5107,5206,5517,6294,7024,7867,8502
"39540","Racine, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",679754,704171,745366,825049,922302,1030446,1137080,1243957,1373950,1546280,1733512
"39540","Racine, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",170181,170861,170371,170296,170642,171715,173903,172264,171543,171762,172266
"39540","Racine, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3994,4121,4375,4845,5405,6001,6539,7221,8009,9002,10063
"39580","Raleigh-Cary, NC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1080292,1196842,1319245,1494638,1701509,1932923,2156884,2383131,2638378,3014777,3417079
"39580","Raleigh-Cary, NC (Metropolitan Statistical Area)","2","Population (persons) 1/",310785,319135,328641,337793,346989,356680,362809,368858,377230,385013,393407
"39580","Raleigh-Cary, NC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3476,3750,4014,4425,4904,5419,5945,6461,6994,7830,8686
"39660","Rapid City, SD (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",266462,305237,344417,395778,450713,479649,534878,586845,648548,751742,835709
