"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"31340","Lynchburg, VA (Metropolitan Statistical Area) *","2","Population (persons) 1/",228855,229499,230356,232634,234574,238515,243213,246827,249299,251441,252975,254232,255804,256943,258099,259630,260724,262060,263382,264135,264386
"31340","Lynchburg, VA (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",25366,25930,26179,26931,27976,28862,30327,31497,32936,32149,32922,33958,35077,34893,36215,37055,37198,38332,39668,40521,43529
"31420","Macon-Bibb County, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",5821887,5946881,6216860,6320116,6533332,6761056,7046244,7286308,7522638,7398330,7581063,7960582,7923560,7952677,8298037,8585907,8655718,8965363,9229788,9525131,10235236
"31420","Macon-Bibb County, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",222407,222869,224661,225987,227394,228125,229655,230452,231314,232065,232199,232734,232774,231282,230519,229887,229177,229036,229647,230066,229900
"31420","Macon-Bibb County, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",26177,26683,27672,27967,28731,29638,30682,31617,32521,31880,32649,34205,34040,34385,35997,37348,37769,39144,40191,41402,44520
"31460","Madera, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2338943,2534808,2738233,2931937,3251384,3396327,3590433,3933440,3938796,3813538,4237224,4465373,4703565,4856514,5204192,5292024,5531784,5712513,5844189,6072907,7025353
"31460","Madera, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",123587,125581,128369,132738,137106,140313,143622,146067,148359,149234,151006,151685,151520,151295,153357,153448,153694,155079,156373,156717,157761
"31460","Madera, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",18925,20185,21331,22088,23714,24205,24999,26929,26549,25554,28060,29438,31043,32100,33935,34487,35992,36836,37373,38751,44532
"31540","Madison, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",18187304,19350427,20119467,20860726,21819214,22785495,24338159,25477146,26196477,25729984,26499448,28427286,29805380,30691115,32144016,34166927,35490229,36966437,39132959,41100719,43096089
"31540","Madison, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",537485,544773,552305,559138,566363,573036,580296,587711,594452,601715,606653,613272,619908,627101,633697,640607,648935,655703,660299,665675,670447
"31540","Madison, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",33838,35520,36428,37309,38525,39763,41941,43350,44068,42761,43681,46353,48080,48941,50725,53335,54690,56377,59266,61743,64280
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",14722238,14750715,14813931,15212979,16251880,16661781,17800289,18682792,19288146,18684796,19112097,20142018,21055988,20935208,21713999,22447555,23184900,24116061,25210404,26213931,27866051
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)","2","Population (persons) 1/",382162,387414,389665,391461,394428,396381,398169,398843,399556,400148,401064,402832,404439,405417,407455,409229,411591,413545,414917,417738,418735
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",38524,38075,38017,38862,41204,42035,44705,46842,48274,46695,47653,50001,52062,51639,53292,54853,56330,58315,60760,62752,66548
"31740","Manhattan, KS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2605779,2750166,2813586,2987583,3146759,3275769,3683708,4118298,4579388,4714800,5129291,5471711,5616924,5535769,5679361,5816215,5830484,5914662,6048942,6111008,6489529
"31740","Manhattan, KS (Metropolitan Statistical Area)","2","Population (persons) 1/",109384,109195,108884,109379,110560,111294,114356,115675,120604,122738,128527,130791,137830,136439,135855,137221,134421,132002,132067,129222,130142
"31740","Manhattan, KS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",23822,25186,25840,27314,28462,29433,32213,35602,37970,38414,39908,41836,40753,40573,41805,42386,43375,44807,45802,47291,49865
"31860","Mankato, MN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2277243,2492204,2576573,2710281,2851578,2941806,3173937,3252996,3362163,3221076,3379683,3668969,3925997,3935076,4139348,4293454,4289810,4469283,4675851,4797688,5193859
"31860","Mankato, MN (Metropolitan Statistical Area)","2","Population (persons) 1/",85892,87105,88107,89336,90152,91111,92879,93963,95121,96111,96849,97335,98009,97745,98712,99246,100164,101012,101631,102185,102723
"31860","Mankato, MN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",26513,28611,29244,30338,31631,32288,34173,34620,35346,33514,34896,37694,40058,40259,41934,43261,42828,44245,46008,46951,50562
"31900","Mansfield, OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3080740,3235244,3344910,3451551,3498576,3530126,3629780,3733762,3881970,3743311,3780365,3973375,4040838,4094829,4291506,4433287,4421872,4558147,4744563,4893319,5310508
"31900","Mansfield, OH (Metropolitan Statistical Area)","2","Population (persons) 1/",128853,128187,128363,128312,128094,127724,127292,126995,126128,125308,124156,123151,122645,122339,122030,121720,121324,120500,121117,121384,120891
"31900","Mansfield, OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",23909,25238,26058,26900,27313,27639,28515,29401,30778,29873,30449,32264,32947,33471,35168,36422,36447,37827,39173,40313,43928
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",8165949,8824448,9562620,10351336,11245114,12241379,13214521,14086716,15365964,16202286,17355116,18336596,18999050,19688480,20548772,21295854,21663802,22231316,23246647,24360809,27264698
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",573216,590067,610520,632475,653779,674982,695352,715264,736694,757468,779091,795305,807930,818047,829065,838741,847759,854739,860765,867221,875200
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",14246,14955,15663,16366,17200,18136,19004,19694,20858,21390,22276,23056,23516,24068,24785,25390,25554,26009,27007,28091,31153
"32780","Medford, OR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4588797,4923725,5038795,5393469,5705153,6003776,6522383,6751784,6890264,6635577,6845452,7174675,7431772,7622968,8225684,8765463,9207782,9649297,10081011,10534744,11496858
"32780","Medford, OR (Metropolitan Statistical Area)","2","Population (persons) 1/",181775,183835,186704,189838,192185,194701,196858,199152,201162,202301,203357,204798,205939,207313,209351,211587,214600,217030,219616,220815,221844
"32780","Medford, OR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",25244,26783,26988,28411,29686,30836,33132,33903,34252,32801,33662,35033,36087,36770,39291,41427,42907,44461,45903,47708,51824
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",35743788,37850735,38751461,40138710,41894922,43513040,46337143,48234284,48673832,47092310,48871327,51303022,53783828,53647046,54904108,56768838,58077632,60093156,62465119,64495030,68992049
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)","2","Population (persons) 1/",1208223,1216621,1227121,1239341,1250802,1263658,1283389,1293670,1302060,1309030,1317533,1323952,1331735,1332578,1334044,1335548,1337158,1339678,1343892,1346346,1348678
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",29584,31111,31579,32387,33494,34434,36105,37285,37382,35975,37093,38750,40386,40258,41156,42506,43434,44856,46481,47904,51155
"32900","Merced, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4212595,4567828,4861686,5315905,5808967,6035083,6211082,6949306,6748518,6814285,7205819,7758558,7939819,8278545,9085607,9476958,9619415,9957466,10181082,10517004,12263094
"32900","Merced, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",212258,218816,225351,231735,237180,242554,245338,248540,250538,252302,256709,259249,260776,261888,264241,266133,267370,270837,273733,277114,279252
"32900","Merced, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",19847,20875,21574,22940,24492,24881,25316,27961,26936,27008,28070,29927,30447,31611,34384,35610,35978,36766,37193,37952,43914
"33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",163223089,171743336,176805837,182787732,198048892,216553343,234861563,244645726,241343778,221436193,241182797,253030481,266191150,264484758,285895116,306992554,312977775,339864952,363457574,378290883,396247347
"33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",5025895,5110780,5197205,5261713,5336368,5411148,5429748,5422987,5454633,5504624,5583460,5668482,5746090,5823221,5894379,5969756,6055139,6115654,6140602,6164887,6173008
"33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",32476,33604,34019,34739,37113,40020,43255,45113,44246,40227,43196,44638,46326,45419,48503,51425,51688,55573,59189,61362,64190
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2782585,2849730,2890779,2978892,3050008,3161522,3326622,3475677,3664712,3457779,3592846,3811155,4023728,4060629,4143821,4203577,4326954,4459074,4652941,4739021,5074533
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)","2","Population (persons) 1/",110121,110077,109555,109027,108914,109541,109641,110846,111267,111465,111458,111328,111321,111452,111774,110884,110331,109958,110134,110044,109663
"33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",25268,25889,26387,27323,28004,28862,30341,31356,32936,31021,32235,34234,36145,36434,37073,37910,39218,40553,42248,43065,46274
"33220","Midland, MI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2636208,2801089,2786911,2894864,3132036,3128519,3262720,3359555,3637394,3515401,3605283,3825855,3818463,3743593,3432420,3364251,3922342,4795629,4503910,4544019,4802956
"33220","Midland, MI (Metropolitan Statistical Area)","2","Population (persons) 1/",82913,83576,83664,84012,84058,83930,83693,83600,83605,83639,83660,83825,83743,83683,83534,83706,83485,83442,83447,83412,83441
"33220","Midland, MI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",31795,33515,33311,34458,37260,37275,38984,40186,43507,42031,43094,45641,45597,44735,41090,40191,46983,57473,53973,54477,57561
"33260","Midland, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3932669,5882528,5914618,6507108,6752939,7732392,8420606,8243517,11980585,8858700,10561435,14516541,16636063,17899678,19624658,15317724,13040726,19016170,23282010,24759260,22898663
"33260","Midland, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",120280,120877,122371,123717,125144,126963,130287,133448,137060,140948,141796,145132,152341,157655,162224,168020,169555,170943,178205,182187,183679
"33260","Midland, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",32696,48665,48333,52597,53961,60903,64631,61773,87411,62851,74483,100023,109203,113537,120973,91166,76911,111243,130647,135900,124667
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",50670340,53311185,53977469,54700093,56912087,59201507,63675835,66030875,67964318,66461043,67982222,71649388,75091272,74863518,77598533,80972368,82312571,84724821,88628158,91271807,95447587
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",1502420,1507257,1514251,1519746,1522302,1522391,1523907,1530492,1538232,1549613,1556708,1561423,1567445,1572002,1575389,1576894,1576522,1575443,1575530,1577455,1577676
"33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",33726,35370,35646,35993,37386,38887,41785,43144,44183,42889,43671,45887,47907,47623,49257,51349,52211,53778,56253,57860,60499
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",112424938,116659781,118473606,123477184,131482992,136208564,143737264,152421225,156992534,148968960,155080228,165934842,176072710,178345250,189980413,199816671,205917636,214843183,226433933,233937007,245833135
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","2","Population (persons) 1/",3029064,3071250,3100852,3128159,3156700,3183920,3219203,3254350,3285969,3315368,3340070,3373773,3406567,3441688,3477325,3505122,3540411,3577815,3611648,3639892,3657477
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",37115,37984,38207,39473,41652,42780,44650,46836,47777,44933,46430,49184,51686,51819,54634,57007,58162,60049,62695,64270,67214
"33540","Missoula, MT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2405073,2454479,2590141,2755900,2948577,3112706,3407201,3619168,3861545,3924118,3827266,4089699,4381105,4375065,4703162,5221126,5274854,5719294,5902218,6212032,6610926
"33540","Missoula, MT (Metropolitan Statistical Area)","2","Population (persons) 1/",96178,97435,98968,99976,100934,102298,104372,106110,107747,108717,109471,110270,111104,111988,112924,114281,116587,118068,118959,120066,121630
"33540","Missoula, MT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",25006,25191,26171,27566,29213,30428,32645,34108,35839,36095,34961,37088,39432,39067,41649,45687,45244,48441,49616,51738,54353
"33660","Mobile, AL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",9155311,9598631,9732961,9986378,10452286,11286925,12478473,12911585,13450536,13146602,13755960,14496767,14422703,14624616,14933481,15559941,15647960,15929611,16414642,17153326,18318542
"33660","Mobile, AL (Metropolitan Statistical Area)","2","Population (persons) 1/",418174,418062,416444,415992,415760,416632,420621,423206,426692,429487,430955,430482,431040,430923,431166,431485,431776,430693,430611,429795,428692
"33660","Mobile, AL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",21894,22960,23372,24006,25140,27091,29667,30509,31523,30610,31920,33676,33460,33938,34635,36061,36241,36986,38119,39910,42731
"33700","Modesto, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",10904210,11557561,12154126,12776796,13689671,14228421,14865192,15706619,15839650,15620894,16388842,17046112,17695226,18119224,19595042,21021674,21674497,22365427,22927585,23860986,26928822
